smiles,dock_3fap,dock_7pqv,dock_combined,depth,used_time,mol,is_valid,canon_smiles,is_novel_moses,QED,logP,MW,HBD,HBA,RotB,TPSA,Lipinski_violations,Lipinski_pass,SA_score
N[C@@H](C(=O)NCCc1ccccc1)c1cccs1,-7.726,-6.839,-14.565,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2097B0>,TRUE,N[C@@H](C(=O)NCCc1ccccc1)c1cccs1,TRUE,0.8647671409651565,2.1068,260.362,2,3,5,55.120000000000005,0,TRUE,2.3829557750177823
N[C@@H](c1ccc2ccc(Cl)c(F)c2n1)C(F)(F)F,-8.049,-7.875,-15.924,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209810>,TRUE,N[C@@H](c1ccc2ccc(Cl)c(F)c2n1)C(F)(F)F,TRUE,0.8097780171192374,3.5894000000000004,278.636,1,2,1,38.91,0,TRUE,3.1145088815266586
N[C@@H]([S@@](=O)Cc1nc(C2CCCC2)n[nH]1)c1cccs1,-7.34,-7.565,-14.905,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209870>,TRUE,N[C@H](c1cccs1)[S@@](=O)Cc1nc(C2CCCC2)n[nH]1,TRUE,0.8879807403401566,2.4300000000000006,310.448,2,5,5,84.66,0,TRUE,3.944743898743331
N[C@@H](O)c1ccc(N2C(=O)CCCO2)cc1,-6.818,-7.331,-14.149,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2098D0>,TRUE,N[C@@H](O)c1ccc(N2OCCCC2=O)cc1,TRUE,0.7219065991932996,0.6946000000000002,222.24399999999997,2,4,2,75.79,0,TRUE,3.4116730847292294
N[C@@H](N1CCN(c2cc[nH+]cc2)CC1)[C@]1(O)C(=O)N(Cc2ccccc2)C1,-8.925,-8.839,-17.764,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209930>,TRUE,N[C@@H](N1CCN(c2cc[nH+]cc2)CC1)[C@@]1(O)CN(Cc2ccccc2)C1=O,TRUE,0.7067071388312238,-0.319,368.4610000000001,2,5,5,87.17999999999999,0,TRUE,4.219157758313767
N[C@@H]([C@@H]1CCCO1)C(C)(C)c1ccccc1,-7.543,-6.642,-14.185,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209990>,TRUE,CC(C)(c1ccccc1)[C@@H](N)[C@@H]1CCCO1,TRUE,0.8472777738194993,2.4705000000000004,219.32800000000003,1,2,3,35.25,0,TRUE,3.1847686741909413
N[C@@H](Sc1nnc(C(F)(F)F)s1)c1ccc(Cl)cc1,-7.776,-7.297,-15.073,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED2099F0>,TRUE,N[C@@H](Sc1nnc(C(F)(F)F)s1)c1ccc(Cl)cc1,TRUE,0.6852523757019053,3.959900000000001,325.76800000000003,1,5,3,51.8,0,TRUE,3.2119721327870723
N[C@@H](/C=C/C(=O)[O-])c1ccc(C#N)cc1,-6.761,-6.784,-13.545,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209A50>,TRUE,N#Cc1ccc([C@@H](N)/C=C/C(=O)[O-])cc1,TRUE,0.6891813536471886,-0.13582,201.205,1,4,3,89.94,0,TRUE,3.618923244132281
N[C@@H](c1ccc(OC(F)(F)F)cc1)c1cnc(CO[C@H]2CCOC3(CCOCC3)C2)s1,-9.717,-8.749,-18.466,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209AB0>,TRUE,N[C@@H](c1ccc(OC(F)(F)F)cc1)c1cnc(CO[C@H]2CCOC3(CCOCC3)C2)s1,TRUE,0.6944206521261305,4.334600000000004,458.5020000000004,1,7,6,75.83000000000001,0,TRUE,4.31181511511026
N[C@@H]([S@@](=O)C1CCCCC1)c1n[nH]c2ccccc12,-8.334,-8.25,-16.584,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209B10>,TRUE,N[C@H](c1n[nH]c2ccccc12)[S@@](=O)C1CCCCC1,TRUE,0.90548858750771,2.601600000000001,277.393,2,3,3,71.77000000000001,0,TRUE,3.674510261248246
N[C@@H](NC(=O)c1ccc(C(=O)[O-])cc1)c1ccccc1,-8.726,-8.04,-16.766,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209B70>,TRUE,N[C@@H](NC(=O)c1ccc(C(=O)[O-])cc1)c1ccccc1,TRUE,0.787067109771033,0.4373999999999998,269.28,2,4,4,95.25,0,TRUE,2.755974086091016
N[C@@H]([C@@H]1CCN(c2ccc(Cl)c(Cl)c2)C1)c1ccccn1,-8.681,-8.428,-17.109,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209BD0>,TRUE,N[C@H](c1ccccn1)[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)C1,TRUE,0.9313159552015432,3.9147000000000025,322.23900000000003,1,3,3,42.15,0,TRUE,3.014159203890163
N[C@@H](/O)c1ccccc1NC(=O)[C@@H](C)Cn1cc[nH+]c1,-7.129,-7.319,-14.448,4,37784.203,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209C30>,TRUE,C[C@@H](Cn1cc[nH+]c1)C(=O)Nc1ccccc1[C@@H](N)O,TRUE,0.6945139717771408,0.5265999999999997,275.33199999999994,3,4,5,94.42,0,TRUE,4.312118851376905
CS[C@@H](C)C(=O)Nc1ccc(Oc2cccnc2)cc1[N+](=O)[O-],-8.025,-7.875,-15.9,4,37932.34,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209C90>,TRUE,CS[C@@H](C)C(=O)Nc1ccc(Oc2cccnc2)cc1[N+](=O)[O-],TRUE,0.6422914910306374,3.472100000000001,333.3690000000001,1,6,6,94.36,0,TRUE,2.6708591900470395
CS[C@@H]1CC[C@H](NC(=O)N[C@@H]2CCCC[C@@H]2OC)C1,-7.034,-6.883,-13.917,4,37932.34,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209CF0>,TRUE,CO[C@H]1CCCC[C@H]1NC(=O)N[C@H]1CC[C@@H](SC)C1,TRUE,0.8347443507887017,2.5273000000000003,286.44100000000003,2,3,4,50.36,0,TRUE,3.712466385425671
CS[C@@H](C)/C([O-])=N/S(=O)(=O)Cc1ccc(Br)cc1,-6.722,-6.683,-13.405,4,37932.34,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209D50>,TRUE,CS[C@@H](C)/C([O-])=N/S(=O)(=O)Cc1ccc(Br)cc1,TRUE,0.5991016617026211,1.7892,351.267,0,4,5,69.56,0,TRUE,3.559253112295889
CS[C@@H](C)c1ccccc1C(=O)Nc1cc(N2CCNC2=O)ccc1C,-9.962,-8.167,-18.129,4,37932.34,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209DB0>,TRUE,CS[C@@H](C)c1ccccc1C(=O)Nc1cc(N2CCNC2=O)ccc1C,TRUE,0.8302175089987424,4.200920000000003,369.4900000000002,2,3,5,61.440000000000005,0,TRUE,2.895131928138552
CS[C@@H]1CC[C@H](NC(=O)N(C)[C@@H]2CCCc3ccccc32)C1,-8.85,-7.141,-15.991,4,37932.34,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209E10>,TRUE,CS[C@@H]1CC[C@H](NC(=O)N(C)[C@@H]2CCCc3ccccc32)C1,TRUE,0.9137194006024424,3.989500000000003,318.48600000000005,1,2,3,32.34,0,TRUE,3.524395433091409
CS[C@@H](C)C(=O)Nc1cncc(Cn2ccccc2=O)c1C,-7.614,-7.808,-15.422,4,37932.34,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209E70>,TRUE,CS[C@@H](C)C(=O)Nc1cncc(Cn2ccccc2=O)c1C,TRUE,0.9187907593865824,2.29002,317.4140000000001,1,5,5,63.99,0,TRUE,3.018451144373455
CS[C@@H]1CC[C@](C#N)([C@]2(O)CCCO2)C1,-6.123,-5.695,-11.818,4,37932.34,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209ED0>,TRUE,CS[C@@H]1CC[C@](C#N)([C@]2(O)CCCO2)C1,TRUE,0.7826507906162196,1.91088,227.32899999999995,1,4,2,53.25,0,TRUE,4.815186513389887
COC(=O)Cn1c[nH+]cc1C,-4.814,-4.812,-9.626,5,38080.435,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209F30>,TRUE,COC(=O)Cn1c[nH+]cc1C,TRUE,0.5542977835196471,-0.21638,155.177,0,3,2,45.370000000000005,0,TRUE,4.067343413220307
COC(C)(C)c1noc(Cn2ccc(C(=O)OC)n2)n1,-6.608,-6.912,-13.52,5,38080.435,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED209F90>,TRUE,COC(=O)c1ccn(Cc2nc(C(C)(C)OC)no2)n1,TRUE,0.753602495867349,0.9825,280.284,0,8,5,92.27,0,TRUE,2.8025317394473817
COC(=O)N[C@@H](C)c1cc(C)c(C(N)=O)c(C)c1,-7.428,-7.521,-14.949,5,38080.435,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A030>,TRUE,COC(=O)N[C@@H](C)c1cc(C)c(C(N)=O)c(C)c1,TRUE,0.8580769732891121,1.81934,250.29799999999997,2,3,3,81.41999999999999,0,TRUE,2.6701554854546448
COC(C)(C)c1noc([C@@H](C)Nc2cccc3ccccc23)n1,-8.82,-8.633,-17.453,5,38080.435,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A090>,TRUE,COC(C)(C)c1noc([C@@H](C)Nc2cccc3ccccc23)n1,TRUE,0.7618841037645671,4.277400000000003,311.38500000000005,1,5,5,60.18000000000001,0,TRUE,2.933306512532246
COC(=O)c1ccc(N2CCN([C@H](C)C(=O)NC3CCCCC3)CC2)cc1,-9.389,-8.292,-17.681,5,38080.435,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A0F0>,TRUE,COC(=O)c1ccc(N2CCN([C@H](C)C(=O)NC3CCCCC3)CC2)cc1,TRUE,0.8035024237832326,2.4326,373.4970000000003,1,5,5,61.88,0,TRUE,2.4051812805096286
COC(C)(C)C[C@@H]1C(=O)NCC[NH+]1Cc1ccc(Cl)cc1Cl,-7.846,-7.218,-15.064,5,38080.435,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A150>,TRUE,COC(C)(C)C[C@@H]1C(=O)NCC[NH+]1Cc1ccc(Cl)cc1Cl,TRUE,0.8522440295827635,1.6918000000000006,346.278,2,2,5,42.77,0,TRUE,4.526921248337058
COC(=O)CN/C=C/COC(C)C,-5.109,-4.945,-10.054,5,38080.435,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A1B0>,TRUE,COC(=O)CN/C=C/COC(C)C,TRUE,0.6213490523374494,0.6876999999999995,187.239,1,4,6,47.56,0,TRUE,3.034779969789046
Fc1cc(Br)c(Cl)cc1OCCO,-5.716,-5.698,-11.414,10,38270.331,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A210>,TRUE,OCCOc1cc(Cl)c(Br)cc1F,TRUE,0.8548752122539183,2.6127000000000016,269.497,1,2,3,29.46,0,TRUE,2.1796533763824524
Fc1cc(Br)cc(CC[NH+]2CCN(c3ccccc3)CC2)c1,-9.208,-8.261,-17.469,10,38270.331,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A270>,TRUE,Fc1cc(Br)cc(CC[NH+]2CCN(c3ccccc3)CC2)c1,TRUE,0.8763587544431783,2.535800000000001,364.2820000000001,1,1,4,7.680000000000001,0,TRUE,3.2888469148790644
Fc1cc(Br)cnc1SCC(=O)N[C@@H](CO)[C@@H]1CCCO1,-7.42,-7.075,-14.495,10,38270.331,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A2D0>,TRUE,O=C(CSc1ncc(Br)cc1F)N[C@@H](CO)[C@@H]1CCCO1,TRUE,0.7371585633352942,1.7313999999999998,379.25100000000015,2,5,6,71.45,0,TRUE,3.5113583173191074
Fc1cc(Br)c(CN2CCC[C@@H](N3CCCC3=O)C2)cc1,-8.339,-8.379,-16.718,10,38270.331,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A330>,TRUE,O=C1CCCN1[C@@H]1CCCN(Cc2ccc(F)cc2Br)C1,TRUE,0.8316409683236973,3.1750000000000016,355.25100000000015,0,2,3,23.55,0,TRUE,2.681517460582299
Fc1cc(Br)c2c(c1)N(Cc1cnco1)CC2,-7.44,-7.274,-14.714,10,38270.331,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A390>,TRUE,Fc1cc(Br)c2c(c1)N(Cc1cnco1)CC2,TRUE,0.8525266154846118,3.1389000000000022,297.12700000000007,0,3,2,29.270000000000003,0,TRUE,2.9184835363146533
Fc1cc(Br)ccc1COc1ccc(F)cc1Cl,-8.334,-7.665,-15.999,10,38270.331,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A3F0>,TRUE,Fc1ccc(OCc2ccc(Br)cc2F)c(Cl)c1,TRUE,0.7712061253712413,4.959700000000002,333.559,0,1,3,9.23,0,TRUE,1.811429579838068
Fc1cc(Br)cnc1N[C@@H]1CCSc2ccccc21,-8.633,-8.52,-17.153,10,38270.331,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A450>,TRUE,Fc1cc(Br)cnc1N[C@@H]1CCSc2ccccc21,TRUE,0.8633533658665475,4.632200000000003,339.23300000000006,1,3,2,24.92,0,TRUE,2.9392211053529653
Fc1cc(Br)c(O[C@@H]2CCC[NH2+]C2)cc1Cl,-7.511,-6.908,-14.419,10,38270.331,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A4B0>,TRUE,Fc1cc(Br)c(O[C@@H]2CCC[NH2+]C2)cc1Cl,TRUE,0.8338941245603704,2.3462,309.5859999999999,1,1,2,25.84,0,TRUE,4.0877684693446135
Fc1cc(Br)cc([C@H](C#N)C(=O)[C@H]2CCCN(c3ccccc3)C2)c1,-9.356,-9.058,-18.414,10,38270.331,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A510>,TRUE,N#C[C@H](C(=O)[C@H]1CCCN(c2ccccc2)C1)c1cc(F)cc(Br)c1,TRUE,0.7474135884494725,4.681080000000004,401.27900000000017,0,3,4,44.1,0,TRUE,3.1300208608047333
Fc1cc(Br)cnc1S[C@H]1CCSC1,-5.971,-5.855,-11.826,10,38270.331,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A570>,TRUE,Fc1cc(Br)cnc1S[C@H]1CCSC1,TRUE,0.8272215790724649,3.5808000000000018,294.214,0,3,2,12.89,0,TRUE,3.692347118149958
Fc1cc(Br)c(C[NH+]2CCCC[C@H]2c2ccccc2)cc1F,-9.609,-8.779,-18.388,10,38270.331,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A5D0>,TRUE,Fc1cc(Br)c(C[NH+]2CCCC[C@H]2c2ccccc2)cc1F,TRUE,0.7815482592814171,4.037400000000003,367.257,1,0,3,4.44,0,TRUE,4.0850758637216735
[NH3+][C@H]1CCC[C@H]1CCN1CCOCC1,-6.534,-5.874,-12.408,4,38333.404,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A630>,TRUE,[NH3+][C@H]1CCC[C@H]1CCN1CCOCC1,TRUE,0.7011041033563018,0.1192999999999995,199.318,1,2,3,40.11,0,TRUE,3.811592191664204
[NH3+][C@H]1[C@H]([C@@H]2CCOC3(CCCC3)C2)CCC1,-7.65,-7.609,-15.259,4,38333.404,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A690>,TRUE,[NH3+][C@@H]1CCC[C@H]1[C@@H]1CCOC2(CCCC2)C1,TRUE,0.727663457680668,2.136399999999999,224.3679999999999,1,1,1,36.870000000000005,0,TRUE,4.917731010528666
[NH3+][C@H]1CCOC[C@@H]1COCCO,-4.998,-4.739,-9.737,4,38333.404,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A6F0>,TRUE,[NH3+][C@H]1CCOC[C@@H]1COCCO,TRUE,0.520010899896285,-1.3577,176.23599999999996,2,3,4,66.33000000000001,0,TRUE,4.347149271562665
[NH3+][C@H]1[C@H]([NH+]2CCCCC2)CCN1Cc1ccccc1,-7.976,-7.4,-15.376,4,38333.404,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A750>,TRUE,[NH3+][C@H]1[C@H]([NH+]2CCCCC2)CCN1Cc1ccccc1,TRUE,0.782853653349688,-0.1023,261.41299999999995,2,1,3,35.32,0,TRUE,4.662422054455039
Fc1ccc(CC[NH2+]CC(CO)CO)cc1,-6.479,-6.153,-12.632,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A7B0>,TRUE,OCC(CO)C[NH2+]CCc1ccc(F)cc1,TRUE,0.5527512798936565,-0.4676,228.28700000000003,3,2,7,57.07000000000001,0,TRUE,3.3118623215021774
Fc1ccc(C(F)(F)F)cc1Cl,-6.925,-6.113,-13.038,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A810>,TRUE,Fc1ccc(C(F)(F)F)cc1Cl,TRUE,0.5599768359503262,3.4979000000000005,198.546,0,0,0,0,0,TRUE,1.7213241916807895
Fc1ccc(Cc2nc[nH]n2)cc1-c1nc(-c2ccccc2)ns1,-10.186,-9.117,-19.303,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A870>,TRUE,Fc1ccc(Cc2nc[nH]n2)cc1-c1nc(-c2ccccc2)ns1,TRUE,0.6161604461589258,3.720100000000001,337.38300000000004,1,5,4,67.35,0,TRUE,2.8938042016064878
Fc1ccc(C2=NC[C@@H]3C(=O)N(c4ccc(F)cc4)C(=O)C[C@@]32C)c(C(=O)[O-])c1,-10.571,-9.242,-19.813,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A8D0>,TRUE,C[C@]12CC(=O)N(c3ccc(F)cc3)C(=O)[C@H]1CN=C2c1ccc(F)cc1C(=O)[O-],TRUE,0.7378856080823949,1.717,397.35700000000026,0,5,3,89.87,0,TRUE,3.897059928056143
Fc1ccc(COC[C@H]2CCC[NH2+]2)cc1,-7.145,-6.212,-13.357,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A930>,TRUE,Fc1ccc(COC[C@H]2CCC[NH2+]2)cc1,TRUE,0.789987361600264,1.0680999999999998,210.272,1,1,4,25.84,0,TRUE,3.772262413499499
Fc1ccc(CN(C(=O)N[C@H]2CC[NH+](Cc3ccccc3)CC(F)(F)F)N2)c2c1OCCO2,-9.663,-8.682,-18.345,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A990>,TRUE,O=C1N[C@@H](CC[NH+](Cc2ccccc2)CC(F)(F)F)NN1Cc1ccc(F)c2c1OCCO2,TRUE,0.5178050599915804,1.9902999999999995,469.4590000000002,3,4,8,67.27000000000001,0,TRUE,4.64280140790685
Fc1ccc(Cn2cnc(Cl)n2)cc1,-7.348,-6.378,-13.726,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20A9F0>,TRUE,Fc1ccc(Cn2cnc(Cl)n2)cc1,TRUE,0.7619866851664978,2.1189,211.62700000000004,0,3,2,30.71,0,TRUE,2.108049431845984
Fc1ccc(C[NH+]2CCC[C@H]2CN2CCOCC2)cc1,-8.088,-7.698,-15.786,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20AA50>,TRUE,Fc1ccc(C[NH+]2CCC[C@H]2CN2CCOCC2)cc1,TRUE,0.8738935839025029,0.7052000000000003,279.379,1,2,4,16.91,0,TRUE,4.112043269331831
Fc1ccc(C[NH2+][C@H]2CCCC2(C)C)cc1Cl,-8.012,-7.615,-15.627,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20AAB0>,TRUE,CC1(C)CCC[C@@H]1[NH2+]Cc1ccc(F)c(Cl)c1,TRUE,0.8558988533312113,3.1212000000000018,256.772,1,0,3,16.61,0,TRUE,3.8960406838564783
Fc1ccc(CCNS(=O)(=O)c2ccccc2)cc1,-8.173,-7.554,-15.727,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20AB10>,TRUE,O=S(=O)(NCCc1ccc(F)cc1)c1ccccc1,TRUE,0.9128664782845404,2.3467,279.336,1,2,5,46.17,0,TRUE,1.5473540717296466
Fc1ccc(C(=O)O[C@@H]2c3ccccc3C[C@H]2O)cc1,-9.007,-8.405,-17.412,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20AB70>,TRUE,O=C(O[C@@H]1c2ccccc2C[C@H]1O)c1ccc(F)cc1,TRUE,0.8548345586740066,2.6408000000000005,272.275,1,3,2,46.53,0,TRUE,2.778120123788703
Fc1ccc(Cc2n[nH]cc2C2CC2)cc1,-8.3,-7.361,-15.661,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20ABD0>,TRUE,Fc1ccc(Cc2n[nH]cc2C2CC2)cc1,TRUE,0.8389671361441626,3.017000000000001,216.259,1,1,3,28.68,0,TRUE,2.531532087388465
Fc1ccc(C2=N/C(=C\c3ccco3)SC2)cc1,-8.056,-7.598,-15.654,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20AC30>,TRUE,Fc1ccc(C2=N/C(=C\c3ccco3)SC2)cc1,TRUE,0.8155185093055944,3.9532000000000025,259.305,0,3,2,25.5,0,TRUE,2.808894380999172
Fc1ccc(COCCCOc2ccc(Br)cc2)cc1,-8.063,-7.088,-15.151,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20AC90>,TRUE,Fc1ccc(COCCCOc2ccc(Br)cc2)cc1,TRUE,0.688003936884676,4.573900000000004,339.204,0,2,7,18.46,0,TRUE,1.684855052685867
Fc1ccc(C[C@@H]2CCCN2[NH2+]Cc2ccccc2)cc1,-8.519,-7.874,-16.393,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20ACF0>,TRUE,Fc1ccc(C[C@@H]2CCCN2[NH2+]Cc2ccccc2)cc1,TRUE,0.8368412465947845,2.5112000000000005,285.386,1,1,5,19.85,0,TRUE,3.246027088373861
Fc1ccc(C[NH+]2CCc3nn(-c4ccccc4F)cc3C2)cc1,-9.979,-8.755,-18.734,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20AD50>,TRUE,Fc1ccc(C[NH+]2CCc3nn(-c4ccccc4F)cc3C2)cc1,TRUE,0.7838241403236187,2.2917,326.3700000000001,1,2,3,22.26,0,TRUE,3.770805984799488
Fc1ccc(C[NH2+][C@H]2CC[C@H]3CCCC[C@H]32)cc1Br,-8.856,-8.13,-16.986,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20ADB0>,TRUE,Fc1ccc(C[NH2+][C@H]2CC[C@H]3CCCC[C@H]32)cc1Br,TRUE,0.8732182049316124,3.6204000000000023,327.261,1,0,3,16.61,0,TRUE,4.227111029419178
Fc1ccc(CCc2cccnc2)c2c1OCCO2,-8.418,-8.056,-16.474,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20AE10>,TRUE,Fc1ccc(CCc2cccnc2)c2c1OCCO2,TRUE,0.8489862855271091,2.777100000000001,259.28,0,3,3,31.35,0,TRUE,2.389818449019023
Fc1ccc(C(=O)CSc2ccc([N+](=O)[O-])cc2)cc1,-8.512,-7.889,-16.401,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20AE70>,TRUE,O=C(CSc1ccc([N+](=O)[O-])cc1)c1ccc(F)cc1,TRUE,0.3644956987219307,3.7089000000000025,291.303,0,4,5,60.21,0,TRUE,1.8030476635233068
Fc1ccc(Cc2nnc(CN3CCc4ccccc4C3)cc2Cl)cc1,-11.034,-9.279,-20.313,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20AED0>,TRUE,Fc1ccc(Cc2nnc(CN3CCc4ccccc4C3)cc2Cl)cc1,TRUE,0.6832190104542767,4.418200000000004,367.8550000000001,0,3,4,29.020000000000003,0,TRUE,2.353173821447468
Fc1ccc(C2=Nn3cnnc3C2)cc1,-7.74,-7.437,-15.177,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20AF30>,TRUE,Fc1ccc(C2=Nn3cnnc3C2)cc1,TRUE,0.6974960063485576,1.2257,202.192,0,4,1,43.07,0,TRUE,2.792756545377344
Fc1ccc(COc2cccc(Cl)c2CNC(=O)N2CCc3cncnc32)cc1,-10.219,-9.796,-20.015,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20AF90>,TRUE,O=C(NCc1c(Cl)cccc1OCc1ccc(F)cc1)N1CCc2cncnc21,TRUE,0.6841049839323511,4.120400000000002,412.8520000000002,1,4,5,67.35,0,TRUE,2.47890008635639
Fc1ccc(CN2CCN(CCc3ccc(F)cc3F)CC2)cc1,-9.467,-8.38,-17.847,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20B030>,TRUE,Fc1ccc(CN2CCN(CCc3ccc(F)cc3F)CC2)cc1,TRUE,0.8261462819720575,3.4642000000000026,334.3850000000001,0,2,5,6.48,0,TRUE,1.8560615665318243
Fc1ccc(C[C@@H]2CCC[NH+]2Cc2ccc(F)cc2)cc1,-9.127,-8.226,-17.353,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20B090>,TRUE,Fc1ccc(C[C@@H]2CCC[NH+]2Cc2ccc(F)cc2)cc1,TRUE,0.8821761357581323,2.754800000000001,288.361,1,0,4,4.44,0,TRUE,3.8686733022508193
Fc1ccc(CSCc2ccccc2Cl)nn1,-7.536,-6.92,-14.456,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20B0F0>,TRUE,Fc1ccc(CSCc2ccccc2Cl)nn1,TRUE,0.8455213769424975,3.7025000000000015,268.744,0,3,4,25.78,0,TRUE,2.4359620292502893
Fc1ccc(C[NH+]2CCc3ccccc3C2)cc1Br,-8.801,-8.245,-17.046,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20B150>,TRUE,Fc1ccc(C[NH+]2CCc3ccccc3C2)cc1Br,TRUE,0.8675031232483533,2.729400000000001,321.213,1,0,2,4.44,0,TRUE,3.82319732912919
Fc1ccc(C[NH2+][C@H]2CCN(c3ccc(F)cc3F)C2)cc1,-8.772,-8.347,-17.119,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20B1B0>,TRUE,Fc1ccc(C[NH2+][C@H]2CCN(c3ccc(F)cc3F)C2)cc1,TRUE,0.9195702877942916,2.4462,307.33900000000006,1,1,4,19.85,0,TRUE,3.403635219314907
Fc1ccc(CC[NH2+]Cc2nc3ccccc3[nH]2)cc1O,-8.387,-7.739,-16.126,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20B210>,TRUE,Oc1cc(CC[NH2+]Cc2nc3ccccc3[nH]2)ccc1F,TRUE,0.6251909761029601,1.7136999999999998,286.3300000000001,3,2,5,65.52,0,TRUE,3.1248171387171637
Fc1ccc(C(=O)N2CCc3c(nc(-c4ccc(Cl)cc4)cn3)C2)nn1,-10.597,-9.893,-20.49,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20B270>,TRUE,O=C(c1ccc(F)nn1)N1CCc2ncc(-c3ccc(Cl)cc3)nc2C1,TRUE,0.6941497245809554,2.9246000000000016,369.7870000000001,0,5,2,71.87,0,TRUE,2.6974399510021225
Fc1ccc(Cc2n[nH]c(=S)n2[C@@H]2CCCCO2)cc1Cl,-8.463,-8.206,-16.669,9,39081.933,<rdkit.Chem.rdchem.Mol object at 0x000002C8ED20B2D0>,TRUE,Fc1ccc(Cc2n[nH]c(=S)n2[C@@H]2CCCCO2)cc1Cl,TRUE,0.8656787288617268,4.0230900000000025,327.812,1,4,3,42.84,0,TRUE,3.1429982298130668
